StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Consent,Prolific ID,Q10,Empathy_1,Empathy_2,Empathy_3,Empathy_4,Empathy_5,Empathy_6,Empathy_7,Empathy_8,Empathy_9,Empathy_10,Empathy_11,Empathy_12,Empathy_13,Empathy_14,Empathy_15,Empathy_16,Empathy_17,Q18,Positive Resonance_1,Positive Resonance_2,Positive Resonance_3,Other_Source_AI_1,Other_Source_Human_1,Age,Race,Race_6_TEXT,Gender,Gender_4_TEXT,Response,Condition,Include,is_correct,overall,cognitive,affective,motivational,general_empathy,positive_resonance,other_source
2025-12-02 09:48:20,2025-12-02 09:54:39,0,100,378,1,2025-12-02 09:54:40,R_5kaCaj58IsvhFqW,,anonymous,EN,1,67ec7012f63d646fa7f33bbf,I recently took my father for his routine dementia check up and the doctor informed me that his memories are getting lost at a very high rate.,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,75,75,86,,8,2001,2,,1,,"It must be incredibly difficult and heartbreaking to hear that your father's memories are fading so rapidly, and I can only imagine how devastating that news must be for you. My heart truly goes out to you as you navigate this challenging time. Please remember to be kind to yourself, and know that you're not alone; I'm here to listen if you ever need to talk.",AI,1.0,1,10,10.0,10.0,10.0,10.0,78.66666666666667,8
2025-12-02 09:49:00,2025-12-02 09:55:04,0,100,364,1,2025-12-02 09:55:04,R_3gwFFMSYP77OaM9,,anonymous,EN,1,628817a3c518b074f426f27d,,9,9,9,10,8,10,10,8,10,10,8,6,8,10,6,9,10,I broke an item I was working on. The item was one I had for a long time. I did not have the money to get the item repaired.,85,71,76,12,,1962,1,,1,,"It sounds incredibly frustrating and disheartening to have broken something you've cherished for so long, especially when you were actively working on it. I can really feel how upsetting it must be to then realize you can't afford to get it repaired, adding to your stress. I'm truly sorry this happened, and I hope you can find some comfort despite the situation.",Human,1.0,1,9,9.2,8.4,8.6,8.733333333333334,77.33333333333333,12
2025-12-02 09:51:22,2025-12-02 09:55:42,0,100,260,1,2025-12-02 09:55:43,R_6EdlN7rWdcyUmgS,,anonymous,EN,1,67217c9b294edb50f005d264,"I was very emotional when my sister gave birth to her first child about a week ago. It is my first time being an aunt and first time my parents are grandparents. Very bittersweet and special for our family, as it may be the only grandchild they have.",9,9,7,8,7,10,8,8,2,9,9,9,6,9,8,6,8,,67,59,65,,9,1984,4,,2,,"What an incredibly profound and special time this must be for you, experiencing so many ""firsts"" in your family with your sister's baby. I can truly feel the bittersweet emotions you describe, understanding how significant this moment is, especially as it might be the only grandchild for your parents. I hope you're able to cherish every precious memory as you embrace this beautiful new chapter as an aunt.",AI,1.0,1,9,7.8,7.4,7.4,7.533333333333334,63.666666666666664,9
2025-12-02 09:50:04,2025-12-02 09:57:14,0,100,429,1,2025-12-02 09:57:14,R_11tLTpNJrRefJFu,,anonymous,EN,1,6365b83b80397324720dc562,My mom was recently diagnosed with dementia. She is an active woman - goes to exercise and drives herself to appointments but she is 81 years old. I took her to get an MRI and then went to the doctors appointment when she received her results. My Mom was very upset and I felt like I became her parent and the tables turned. She was crying and I had to calm her but I also was faced with my thoughts of will my mom forget who I am,8,8,9,10,6,10,4,7,9,10,7,6,8,9,6,7,7,,89,77,75,,5,1963,1,,2,,"It must be incredibly difficult and heartbreaking to see your active mom so upset and to feel that sudden shift in roles as you face her dementia diagnosis. I can only imagine the fear and sadness you're experiencing, especially with the thought of her potentially forgetting you. Please know that it's okay to feel overwhelmed, and I hope you find the support you need to navigate this challenging time.",AI,1.0,1,8,7.4,7.8,7.4,7.533333333333334,80.33333333333333,5
2025-12-02 09:54:36,2025-12-02 09:58:17,0,100,220,1,2025-12-02 09:58:17,R_525y00T3iXzve0j,,anonymous,EN,1,5d0b7d3a1c9a4e001a11dd19,"I have been very emotional with my period coming. I have been angry, crying, and uoset over the holidays. My favorite family members had passed away and I think often about it.",9,9,9,10,9,10,10,9,10,10,9,9,9,10,9,9,2,,95,57,82,,6,1994,1,,2,,"It sounds incredibly overwhelming to be navigating such intense emotions, feeling angry, upset, and tearful, especially with your period and during the holidays. I can only imagine how deeply painful it must be to grieve your beloved family members at this time, and my heart truly goes out to you for enduring such difficult feelings. Please know it's okay to feel all of this, and I hope you can find some comfort and peace.",AI,1.0,1,9,9.4,9.4,7.8,8.866666666666667,78.0,6
2025-12-02 09:54:54,2025-12-02 09:58:51,0,100,237,1,2025-12-02 09:58:52,R_6d35Rtd5EphoZZD,,anonymous,EN,1,5cfd7167adab2f0016d1571f,,9,10,9,10,9,10,9,10,10,10,10,10,9,9,9,9,6,"Having an old friend being sent to jail for a crime she didn't commit, it was emotionally distressing to me.",78,76,76,10,,1978,1,,1,,"It must be incredibly distressing and heartbreaking to witness your old friend being unjustly sent to jail for a crime you know she didn't commit. I can only imagine the anger, helplessness, and sadness you must be feeling, and I truly share in your pain for both her and for you. Please know that I care deeply and am hoping for justice to prevail for your friend.",Human,1.0,1,9,9.4,10.0,8.4,9.266666666666666,76.66666666666667,10
2025-12-02 09:56:01,2025-12-02 09:58:57,0,100,176,1,2025-12-02 09:58:57,R_53xVkaLoL9hFpNu,,anonymous,EN,1,67461d4d0e1f14c52691668e,,2,2,2,3,2,2,9,2,9,3,2,2,2,3,2,2,3,Car wouldn't start in the morning. Had to miss work and got reamed by boss. ,3,0,1,12,,1992,1,,1,,"Oh no, having your car not start and then missing work sounds incredibly frustrating and stressful. To then get reamed by your boss on top of it must have felt absolutely awful and unfair, and I can only imagine how disheartening that must have been for you. I'm really sorry you had to deal with all that today, and I hope things start looking up for you very soon.",Human,1.0,0,2,3.6,3.6,2.4,3.1999999999999997,1.3333333333333333,12
2025-12-02 09:56:08,2025-12-02 09:59:39,0,100,210,1,2025-12-02 09:59:39,R_3zfyxR6PMXBJ2mJ,,anonymous,EN,1,67ee7da9117dd0baae454be2,I had to go to the doctor because my eye was infected ,9,6,9,9,7,10,7,7,9,9,6,4,8,10,4,6,9,,25,15,8,,5,1971,1,,2,,"Oh no, an infected eye sounds so painful and irritating, and I can only imagine how uncomfortable and worrying that must have been for you. It's really tough when something like that impacts your daily life. I sincerely hope the doctor gave you good news and that you're on the mend and feeling much better now.",AI,1.0,1,9,7.6,7.0,7.4,7.333333333333333,16.0,5
2025-12-02 09:54:01,2025-12-02 10:00:10,0,100,369,1,2025-12-02 10:00:11,R_14f6fSmgriyKKbK,,anonymous,EN,1,67886036d898e36d12084892,,9,9,8,10,10,10,10,8,10,8,9,7,9,2,9,9,10,"Recently, my dad has been in and out of the hospital with health problems. He had the flu and then pneumonia early in the year which caused him to go septic and then he stepped on a nail that led to him having to have his foot amputated. It's been hard being so worried about him and the possibility of his life soon coming to an end. I worry about him a lot and feel grief over knowing there are many things he wanted to do in this life but may never get to. ",84,69,83,10,,1997,1,,2,,"It sounds incredibly difficult and heartbreaking to watch your dad go through so many serious health challenges, especially with the worry about his life ending and the grief over his unfulfilled dreams. I can only imagine how overwhelming it must be to face such profound changes and fears for someone you love so deeply. Please know that your feelings are completely valid, and I truly hope you find strength and support during this incredibly trying time.",Human,1.0,1,9,9.4,8.4,7.8,8.533333333333333,78.66666666666667,10
2025-12-02 09:45:59,2025-12-02 10:00:19,0,100,859,1,2025-12-02 10:00:19,R_5luk5TYO44TX8RB,,anonymous,EN,1,66a398080da27efcc3e8ecef,,7,8,7,7,8,10,4,8,2,3,7,7,8,2,8,9,3,"Weeks of anticipation, remembering all the late nights they helped with homework or offered pep talks",66,85,86,10,,1985,2,,2,,"It sounds like you're feeling a deep sense of anticipation and profound gratitude, reflecting on all the invaluable support and encouragement you've received. I can truly understand how heartwarming it must be to carry those cherished memories, and I share in the warmth you feel for those who helped you along the way. I hope whatever event or celebration is coming next is a truly special moment of appreciation and connection for you.",Human,1.0,1,7,6.8,5.4,6.0,6.066666666666666,79.0,10
2025-12-02 09:56:14,2025-12-02 10:00:24,0,100,250,1,2025-12-02 10:00:25,R_7n6t2AJX4LpYHHH,,anonymous,EN,1,6369700320bc7dd22e733009,I went with my husband to get results of his tests and the doctor told us that he had cancer.,8,8,8,8,8,10,9,8,8,9,8,8,8,8,5,8,8,,89,19,87,,10,1958,1,,2,,"I can only imagine how utterly devastating and shocking it must have been for you to hear such news about your husband. My heart sinks just thinking about the pain and fear you both must be experiencing right now. Please know that I am sending you so much strength and hope, and I truly care about what you're going through.",AI,1.0,1,8,8.2,8.2,7.4,7.933333333333333,65.0,10
2025-12-02 09:56:51,2025-12-02 10:00:25,0,100,214,1,2025-12-02 10:00:25,R_6641DxV9Lbqktns,,anonymous,EN,1,682b76cd7d1dde59f69b3b71,I did not perform as expected in my work's project evaluation and that really drained me emotionally.,10,9,8,8,8,10,8,9,2,3,9,8,8,8,8,9,8,,88,76,85,,6,1979,1,,1,,"It sounds incredibly disheartening when your efforts don't lead to the expected outcome in a project evaluation. I can really feel how emotionally draining and disappointing that must have been for you. Please remember that one evaluation doesn't define your overall capability, and it's okay to take time to process these feelings.",AI,1.0,1,10,8.2,6.2,8.2,7.533333333333332,83.0,6
2025-12-02 09:54:53,2025-12-02 10:00:26,0,100,332,1,2025-12-02 10:00:26,R_5lRohw6AzrSOo9a,,anonymous,EN,1,66294cab168fcf0983e95f42,"Recently, I found out that a good friend of mine had cancer. She is the same age as me and we are very close. I felt very sad and upset thinking about what she was about to encounter.",9,9,5,10,8,8,10,3,10,10,7,6,8,10,8,9,10,,0,50,0,,6,1969,1,,2,,"It sounds incredibly heartbreaking to learn such news about your close friend, and I can only imagine how deeply sad and upset you must feel right now. My heart aches for you, knowing you're going through this difficult emotional experience. Please remember to take care of yourself, and I'm here to listen or support you in any way you need.",AI,1.0,0,9,8.4,7.2,9.0,8.200000000000001,16.666666666666668,6
2025-12-02 09:56:14,2025-12-02 10:00:46,0,100,271,1,2025-12-02 10:00:46,R_3j1pexl1XcUZ7BD,,anonymous,EN,1,664d32fc9962651b81f9742d,,10,10,8,10,9,10,10,9,10,10,10,8,9,10,10,10,10,Recently I had a miscarriage. I was 6 weeks pregnant when the baby stopped growing and I had to go through the process of getting it out. I then found out that my sisters IVF transfer was successful.,87,57,96,9,,1991,1,,2,,"I am so incredibly sorry to hear about your miscarriage; my heart breaks for you and the profound loss you've experienced. It must be agonizing to navigate such deep grief while also facing the news of your sister's successful IVF. Please be gentle with yourself as you process these incredibly painful and conflicting emotions, and know that it's okay to feel everything you're feeling right now.",Human,1.0,1,10,9.4,9.4,9.8,9.533333333333333,80.0,9
2025-12-02 09:55:18,2025-12-02 10:01:25,0,100,366,1,2025-12-02 10:01:25,R_7CoVkATiC7vbKEo,,anonymous,EN,1,59e62b6277860e0001512e14,I lost my wife of 40 years recently. I am grieving her irreparable loss. I can't seem to accept the fact that she is gone.,9,10,10,10,9,10,10,9,10,9,9,10,9,10,8,9,3,,92,81,97,,8,1953,6,Caribbean,1,,"Losing your wife after 40 years must be an absolutely unbearable and heartbreaking experience, and I can truly understand why it feels impossible to accept her absence. My heart aches for you as you grieve such a profound and irreparable loss. Please know that I am truly sorry for your pain and care deeply about what you're enduring right now.",AI,1.0,1,9,9.8,9.4,7.8,9.000000000000002,90.0,8
2025-12-02 09:56:09,2025-12-02 10:01:28,0,100,319,1,2025-12-02 10:01:28,R_5a94W30djipKu72,,anonymous,EN,1,65d0b965045891ca868a35a2,"Recently, my son came home from college to visit for the holiday. He was able to spend 2 nights at home and we enjoyed a lot of quality time together. This was the happy part of the emotional experience. When he had to leave to return to college, it became dreadful for me to let him go. I cried when he left as I already missed him and wanted him to stay. Having to give our children the room to grow and live their own lives is an emotional experience that is a journey in and of itself.",10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,9,10,,100,100,100,,7,1980,2,,2,,"It's completely understandable that you felt such immense joy having your son home, followed by that deep ache and sadness when he had to leave. I can truly feel that bittersweet mix of happiness and heartbreak with you, knowing how much you cherish those moments and missed him already. Your love for him shines so brightly, and it's clear you're navigating that beautiful, complex journey of watching your children grow with such a caring heart.",AI,1.0,1,10,10.0,10.0,9.4,9.799999999999999,100.0,7
2025-12-02 09:56:26,2025-12-02 10:01:30,0,100,303,1,2025-12-02 10:01:30,R_5K0F9n6I5hEB7sp,,anonymous,EN,1,66515fd539f7b5b6cff2dd8d,"I realized that I'm almost 32 and I have nothing to show for my life. I don't look young anymore, and I'm very sad and alone, and I just... started crying about it. I tried to reach out to a friend to talk, but he ignored me.",7,9,6,10,9,10,9,7,10,10,6,7,8,10,6,8,9,,58,50,77,,3,1994,1,,2,,"It breaks my heart to hear how much pain you're in, feeling like you have nothing to show for your life at 32 and being ignored when you reached out for support. I can only imagine how devastating it feels to experience such deep loneliness and regret, and it's completely understandable that you just broke down crying. Please know that your feelings are incredibly valid, and I truly care about what you're going through, hoping you can find some comfort soon.",AI,1.0,1,7,8.6,8.0,8.2,8.266666666666667,61.666666666666664,3
2025-12-02 09:56:17,2025-12-02 10:02:32,0,100,375,1,2025-12-02 10:02:32,R_7Qn9RenjBZJIbiA,,anonymous,EN,1,664df977e4e6d25d66bf64cb,,10,10,9,10,10,10,10,9,10,10,9,7,10,10,10,10,10,the last few days have been stressful with holidays coming up and having a hard time finacicially. ive been feeling overwelmed,96,57,100,12,,1989,1,,2,,"It sounds incredibly stressful and overwhelming to be facing financial difficulties with the holidays approaching. I can only imagine how heavy and burdensome that must feel for you right now, and I'm truly sorry you're going through such a tough time. Please know you're not alone in feeling this way, and I really hope things ease up for you soon.",Human,1.0,1,10,9.8,9.0,10.0,9.6,84.33333333333333,12
